record,record_len,record_days,missing_frac,condition,horizon,seed,n_gaps_requested,n_gaps_placed,gap_len,actual_missing_pct,skill_honest,skill_naive,bias,n_test
HKZB,3686,25.6,0.1,MEDIUM,1,7,20,20,18,9.77,-11.379,-11.691,-0.312,535
HKZB,3686,25.6,0.1,MEDIUM,1,8,20,20,18,9.77,-37.124,-12.602,24.522,544
HKZB,3686,25.6,0.1,MEDIUM,1,9,20,20,18,9.77,-16.861,-10.678,6.183,548
HKZB,3686,25.6,0.1,MEDIUM,1,10,20,20,18,9.77,-20.27,-10.555,9.716,557
HKZB,3686,25.6,0.1,MEDIUM,1,11,20,20,18,9.77,-10.708,-14.627,-3.919,542
HKZB,3686,25.6,0.1,MEDIUM,1,12,20,20,18,9.77,-18.333,-11.274,7.059,543
HKZB,3686,25.6,0.1,MEDIUM,1,13,20,20,18,9.77,-22.054,-13.646,8.408,608
HKZB,3686,25.6,0.1,MEDIUM,1,14,20,20,18,9.77,-15.229,-8.997,6.233,567
HKZB,3686,25.6,0.1,MEDIUM,3,0,20,20,18,9.77,-37.881,-9.789,28.092,534
HKZB,3686,25.6,0.1,MEDIUM,3,1,20,20,18,9.77,-26.361,-14.356,12.005,549
HKZB,3686,25.6,0.1,MEDIUM,3,2,20,20,18,9.77,-26.941,-14.936,12.006,527
HKZB,3686,25.6,0.1,MEDIUM,3,3,20,20,18,9.77,-29.902,-10.226,19.676,539
HKZB,3686,25.6,0.1,MEDIUM,3,4,20,20,18,9.77,-13.706,-17.289,-3.583,518
HKZB,3686,25.6,0.1,MEDIUM,3,5,20,20,18,9.77,-20.794,-13.571,7.223,535
HKZB,3686,25.6,0.1,MEDIUM,3,6,20,20,18,9.77,-31.674,-14.538,17.135,534
HKZB,3686,25.6,0.1,MEDIUM,3,7,20,20,18,9.77,-22.79,-21.686,1.104,526
HKZB,3686,25.6,0.1,MEDIUM,3,8,20,20,18,9.77,-61.032,-20.535,40.497,533
HKZB,3686,25.6,0.1,MEDIUM,3,9,20,20,18,9.77,-23.496,-12.989,10.507,539
HKZB,3686,25.6,0.1,MEDIUM,3,10,20,20,18,9.77,-27.857,-14.82,13.038,547
HKZB,3686,25.6,0.1,MEDIUM,3,11,20,20,18,9.77,-20.933,-18.375,2.557,532
HKZB,3686,25.6,0.1,MEDIUM,3,12,20,20,18,9.77,-30.425,-20.089,10.336,533
HKZB,3686,25.6,0.1,MEDIUM,3,13,20,20,18,9.77,-28.637,-19.309,9.328,600
HKZB,3686,25.6,0.1,MEDIUM,3,14,20,20,18,9.77,-23.583,-17.346,6.236,559
HKZB,3686,25.6,0.1,FEW-LONG,1,0,2,2,144,7.81,-12.887,-11.923,0.964,791
HKZB,3686,25.6,0.1,FEW-LONG,1,1,2,2,144,7.81,-11.874,-13.277,-1.403,791
HKZB,3686,25.6,0.1,FEW-LONG,1,2,2,2,144,7.81,-20.219,-12.14,8.08,791
HKZB,3686,25.6,0.1,FEW-LONG,1,3,2,2,144,7.81,-12.799,-9.884,2.915,791
HKZB,3686,25.6,0.1,FEW-LONG,1,4,2,2,144,7.81,-15.32,-10.655,4.666,791
HKZB,3686,25.6,0.1,FEW-LONG,1,5,2,2,144,7.81,-9.289,-9.579,-0.291,791
HKZB,3686,25.6,0.1,FEW-LONG,1,6,2,2,144,7.81,-12.753,-10.315,2.438,791
HKZB,3686,25.6,0.1,FEW-LONG,1,7,2,2,144,7.81,-8.477,-9.424,-0.947,791
HKZB,3686,25.6,0.1,FEW-LONG,1,8,2,2,144,7.81,-8.901,-10.141,-1.24,791
HKZB,3686,25.6,0.1,FEW-LONG,1,9,2,2,144,7.81,-14.454,-13.477,0.978,791
HKZB,3686,25.6,0.1,FEW-LONG,1,10,2,2,144,7.81,-17.27,-14.329,2.941,791
HKZB,3686,25.6,0.1,FEW-LONG,1,11,2,2,144,7.81,-14.463,-10.36,4.102,791
HKZB,3686,25.6,0.1,FEW-LONG,1,12,2,2,144,7.81,-8.762,-10.449,-1.687,791
HKZB,3686,25.6,0.1,FEW-LONG,1,13,2,2,144,7.81,-16.18,-18.444,-2.263,791
HKZB,3686,25.6,0.1,FEW-LONG,1,14,2,2,144,7.81,-15.944,-9.637,6.307,791
HKZB,3686,25.6,0.1,FEW-LONG,3,0,2,2,144,7.81,-20.209,-17.323,2.885,788
HKZB,3686,25.6,0.1,FEW-LONG,3,1,2,2,144,7.81,-13.899,-21.224,-7.326,788
HKZB,3686,25.6,0.1,FEW-LONG,3,2,2,2,144,7.81,-33.869,-19.742,14.127,788
HKZB,3686,25.6,0.1,FEW-LONG,3,3,2,2,144,7.81,-17.82,-12.606,5.214,788
HKZB,3686,25.6,0.1,FEW-LONG,3,4,2,2,144,7.81,-20.214,-16.276,3.938,788
HKZB,3686,25.6,0.1,FEW-LONG,3,5,2,2,144,7.81,-14.109,-8.914,5.194,788
HKZB,3686,25.6,0.1,FEW-LONG,3,6,2,2,144,7.81,-23.697,-15.411,8.286,788
HKZB,3686,25.6,0.1,FEW-LONG,3,7,2,2,144,7.81,-17.555,-15.043,2.511,788
HKZB,3686,25.6,0.1,FEW-LONG,3,8,2,2,144,7.81,-18.073,-16.081,1.992,788
HKZB,3686,25.6,0.1,FEW-LONG,3,9,2,2,144,7.81,-26.058,-19.143,6.914,788
HKZB,3686,25.6,0.1,FEW-LONG,3,10,2,2,144,7.81,-16.938,-13.608,3.33,788
HKZB,3686,25.6,0.1,FEW-LONG,3,11,2,2,144,7.81,-21.335,-17.401,3.934,788
HKZB,3686,25.6,0.1,FEW-LONG,3,12,2,2,144,7.81,-16.674,-13.581,3.092,788
HKZB,3686,25.6,0.1,FEW-LONG,3,13,2,2,144,7.81,-14.383,-13.052,1.332,788
HKZB,3686,25.6,0.1,FEW-LONG,3,14,2,2,144,7.81,-22.22,-16.402,5.818,788
HKZB,3686,25.6,0.2,MEDIUM,1,0,40,40,18,19.53,-29.598,-7.205,22.394,320
HKZB,3686,25.6,0.2,MEDIUM,1,1,40,40,18,19.53,-66.437,-11.634,54.803,344
HKZB,3686,25.6,0.2,MEDIUM,1,2,40,40,18,19.53,-20.466,-11.237,9.23,277
HKZB,3686,25.6,0.2,MEDIUM,1,3,40,40,18,19.53,-37.412,-6.795,30.617,292
HKZB,3686,25.6,0.2,MEDIUM,1,4,40,40,18,19.53,-29.406,-8.419,20.986,310
HKZB,3686,25.6,0.2,MEDIUM,1,5,40,40,18,19.53,-51.03,-11.946,39.083,307
HKZB,3686,25.6,0.2,MEDIUM,1,6,40,40,18,19.53,-32.56,-14.019,18.541,305
HKZB,3686,25.6,0.2,MEDIUM,1,7,40,40,18,19.53,-84.104,-18.002,66.102,302
HKZB,3686,25.6,0.2,MEDIUM,1,8,40,40,18,19.53,-93.676,-13.561,80.115,337
HKZB,3686,25.6,0.2,MEDIUM,1,9,40,40,18,19.53,-67.74,-9.58,58.16,308
HKZB,3686,25.6,0.2,MEDIUM,1,10,40,40,18,19.53,-56.145,-8.328,47.817,308
HKZB,3686,25.6,0.2,MEDIUM,1,11,40,40,18,19.53,-71.091,-10.333,60.758,293
HKZB,3686,25.6,0.2,MEDIUM,1,12,40,40,18,19.53,-17.441,-16.206,1.236,305
HKZB,3686,25.6,0.2,MEDIUM,1,13,40,40,18,19.53,-67.248,-27.818,39.43,339
HKZB,3686,25.6,0.2,MEDIUM,1,14,40,40,18,19.53,-51.288,-13.572,37.715,320
HKZB,3686,25.6,0.2,MEDIUM,3,0,40,40,18,19.53,-64.578,-7.833,56.745,310
HKZB,3686,25.6,0.2,MEDIUM,3,1,40,40,18,19.53,-50.942,-11.217,39.725,334
HKZB,3686,25.6,0.2,MEDIUM,3,2,40,40,18,19.53,-19.346,-8.996,10.35,267
HKZB,3686,25.6,0.2,MEDIUM,3,3,40,40,18,19.53,-29.192,-6.078,23.114,280
HKZB,3686,25.6,0.2,MEDIUM,3,4,40,40,18,19.53,-22.81,-14.295,8.514,300
HKZB,3686,25.6,0.2,MEDIUM,3,5,40,40,18,19.53,-85.743,-14.22,71.523,297
HKZB,3686,25.6,0.2,MEDIUM,3,6,40,40,18,19.53,-20.57,-14.693,5.877,295
HKZB,3686,25.6,0.2,MEDIUM,3,7,40,40,18,19.53,-89.844,-18.574,71.271,293
HKZB,3686,25.6,0.2,MEDIUM,3,8,40,40,18,19.53,-63.351,-20.481,42.87,325
HKZB,3686,25.6,0.2,MEDIUM,3,9,40,40,18,19.53,-96.92,-10.741,86.179,296
HKZB,3686,25.6,0.2,MEDIUM,3,10,40,40,18,19.53,-35.953,-15.622,20.331,297
HKZB,3686,25.6,0.2,MEDIUM,3,11,40,40,18,19.53,-56.298,-25.276,31.023,281
HKZB,3686,25.6,0.2,MEDIUM,3,12,40,40,18,19.53,-35.58,-16.935,18.645,295
HKZB,3686,25.6,0.2,MEDIUM,3,13,40,40,18,19.53,-34.038,-17.969,16.069,329
HKZB,3686,25.6,0.2,MEDIUM,3,14,40,40,18,19.53,-58.058,-17.29,40.768,310
HKZB,3686,25.6,0.2,FEW-LONG,1,0,5,5,144,19.53,-15.221,-79.359,-64.138,637
HKZB,3686,25.6,0.2,FEW-LONG,1,1,5,5,144,19.53,-10.323,-15.661,-5.338,637
HKZB,3686,25.6,0.2,FEW-LONG,1,2,5,5,144,19.53,-20.705,-9.156,11.549,637
HKZB,3686,25.6,0.2,FEW-LONG,1,3,5,5,144,19.53,-21.252,-17.14,4.112,649
HKZB,3686,25.6,0.2,FEW-LONG,1,4,5,5,144,19.53,-15.467,-15.367,0.1,640
HKZB,3686,25.6,0.2,FEW-LONG,1,5,5,5,144,19.53,-15.539,-155.926,-140.388,652
HKZB,3686,25.6,0.2,FEW-LONG,1,6,5,5,144,19.53,-13.057,-10.942,2.115,637
HKZB,3686,25.6,0.2,FEW-LONG,1,7,5,5,144,19.53,-14.041,-14.257,-0.215,671
HKZB,3686,25.6,0.2,FEW-LONG,1,8,5,5,144,19.53,-10.083,-14.252,-4.169,643
HKZB,3686,25.6,0.2,FEW-LONG,1,9,5,5,144,19.53,-27.121,-14.118,13.003,637
HKZB,3686,25.6,0.2,FEW-LONG,1,10,5,5,144,19.53,-25.168,-13.751,11.417,655
HKZB,3686,25.6,0.2,FEW-LONG,1,11,5,5,144,19.53,-14.067,-19.006,-4.939,637
HKZB,3686,25.6,0.2,FEW-LONG,1,12,5,5,144,19.53,-10.588,-8.727,1.861,640
HKZB,3686,25.6,0.2,FEW-LONG,1,13,5,5,144,19.53,-23.994,-18.214,5.78,637
HKZB,3686,25.6,0.2,FEW-LONG,1,14,5,5,144,19.53,-16.401,-67.377,-50.976,640
HKZB,3686,25.6,0.2,FEW-LONG,3,0,5,5,144,19.53,-16.242,-64.365,-48.123,632
HKZB,3686,25.6,0.2,FEW-LONG,3,1,5,5,144,19.53,-15.698,-28.901,-13.203,632
HKZB,3686,25.6,0.2,FEW-LONG,3,2,5,5,144,19.53,-38.429,-16.044,22.385,632
HKZB,3686,25.6,0.2,FEW-LONG,3,3,5,5,144,19.53,-26.116,-28.785,-2.67,645
HKZB,3686,25.6,0.2,FEW-LONG,3,4,5,5,144,19.53,-22.418,-16.25,6.169,636
HKZB,3686,25.6,0.2,FEW-LONG,3,5,5,5,144,19.53,-14.964,-251.584,-236.62,648
HKZB,3686,25.6,0.2,FEW-LONG,3,6,5,5,144,19.53,-16.376,-15.304,1.072,632
HKZB,3686,25.6,0.2,FEW-LONG,3,7,5,5,144,19.53,-21.528,-12.845,8.683,667
HKZB,3686,25.6,0.2,FEW-LONG,3,8,5,5,144,19.53,-16.474,-27.569,-11.095,638
HKZB,3686,25.6,0.2,FEW-LONG,3,9,5,5,144,19.53,-34.715,-16.126,18.589,632
HKZB,3686,25.6,0.2,FEW-LONG,3,10,5,5,144,19.53,-24.257,-15.327,8.93,651
HKZB,3686,25.6,0.2,FEW-LONG,3,11,5,5,144,19.53,-13.505,-17.109,-3.604,632
HKZB,3686,25.6,0.2,FEW-LONG,3,12,5,5,144,19.53,-17.11,-12.351,4.759,636
HKZB,3686,25.6,0.2,FEW-LONG,3,13,5,5,144,19.53,-23.623,-16.656,6.967,632
HKZB,3686,25.6,0.2,FEW-LONG,3,14,5,5,144,19.53,-22.125,-103.27,-81.146,636
BUOY130,6120,42.5,0.05,MANY-SHORT,1,0,102,102,3,5.0,-25.291,-9.795,15.496,486
BUOY130,6120,42.5,0.05,MANY-SHORT,1,1,102,102,3,5.0,-22.275,-10.713,11.562,460
BUOY130,6120,42.5,0.05,MANY-SHORT,1,2,102,102,3,5.0,-34.629,-13.839,20.79,484
BUOY130,6120,42.5,0.05,MANY-SHORT,1,3,102,102,3,5.0,-20.225,-13.374,6.851,467
BUOY130,6120,42.5,0.05,MANY-SHORT,1,4,102,102,3,5.0,-25.504,-10.188,15.316,489
BUOY130,6120,42.5,0.05,MANY-SHORT,1,5,102,102,3,5.0,-45.453,-9.251,36.202,506
BUOY130,6120,42.5,0.05,MANY-SHORT,1,6,102,102,3,5.0,-130.29,-13.667,116.623,504
BUOY130,6120,42.5,0.05,MANY-SHORT,1,7,102,102,3,5.0,-12.716,-8.975,3.741,470
BUOY130,6120,42.5,0.05,MANY-SHORT,1,8,102,102,3,5.0,-20.794,-8.883,11.912,533
BUOY130,6120,42.5,0.05,MANY-SHORT,1,9,102,102,3,5.0,-19.631,-11.1,8.531,465
BUOY130,6120,42.5,0.05,MANY-SHORT,1,10,102,102,3,5.0,-27.743,-19.222,8.522,518
BUOY130,6120,42.5,0.05,MANY-SHORT,1,11,102,102,3,5.0,-9.907,-12.535,-2.629,498
BUOY130,6120,42.5,0.05,MANY-SHORT,1,12,102,102,3,5.0,-84.574,-6.401,78.173,491
BUOY130,6120,42.5,0.05,MANY-SHORT,1,13,102,102,3,5.0,-141.939,-5.492,136.446,496
BUOY130,6120,42.5,0.05,MANY-SHORT,1,14,102,102,3,5.0,-178.679,-9.877,168.802,494
BUOY130,6120,42.5,0.05,MANY-SHORT,3,0,102,102,3,5.0,-21.031,-14.973,6.058,467
BUOY130,6120,42.5,0.05,MANY-SHORT,3,1,102,102,3,5.0,-35.228,-16.816,18.413,441
BUOY130,6120,42.5,0.05,MANY-SHORT,3,2,102,102,3,5.0,-26.569,-11.459,15.11,466
BUOY130,6120,42.5,0.05,MANY-SHORT,3,3,102,102,3,5.0,-25.805,-14.962,10.844,449
BUOY130,6120,42.5,0.05,MANY-SHORT,3,4,102,102,3,5.0,-24.991,-15.99,9.001,469
BUOY130,6120,42.5,0.05,MANY-SHORT,3,5,102,102,3,5.0,-51.819,-12.568,39.252,488
BUOY130,6120,42.5,0.05,MANY-SHORT,3,6,102,102,3,5.0,-134.34,-18.086,116.254,486
BUOY130,6120,42.5,0.05,MANY-SHORT,3,7,102,102,3,5.0,-16.68,-13.387,3.293,451
BUOY130,6120,42.5,0.05,MANY-SHORT,3,8,102,102,3,5.0,-22.51,-15.881,6.629,516
BUOY130,6120,42.5,0.05,MANY-SHORT,3,9,102,102,3,5.0,-17.816,-6.765,11.051,445
BUOY130,6120,42.5,0.05,MANY-SHORT,3,10,102,102,3,5.0,-15.154,-21.943,-6.789,499
BUOY130,6120,42.5,0.05,MANY-SHORT,3,11,102,102,3,5.0,-9.727,-14.136,-4.409,478
BUOY130,6120,42.5,0.05,MANY-SHORT,3,12,102,102,3,5.0,-91.663,-5.35,86.314,474
BUOY130,6120,42.5,0.05,MANY-SHORT,3,13,102,102,3,5.0,-64.811,-6.983,57.828,476
BUOY130,6120,42.5,0.05,MANY-SHORT,3,14,102,102,3,5.0,-118.869,-5.232,113.637,477
BUOY130,6120,42.5,0.05,MEDIUM,1,0,17,17,18,5.0,-8.189,-6.545,1.644,1191
BUOY130,6120,42.5,0.05,MEDIUM,1,1,17,17,18,5.0,-13.584,-8.796,4.788,1188
BUOY130,6120,42.5,0.05,MEDIUM,1,2,17,17,18,5.0,-9.327,-8.379,0.947,1167
BUOY130,6120,42.5,0.05,MEDIUM,1,3,17,17,18,5.0,-11.078,-12.003,-0.925,1179
BUOY130,6120,42.5,0.05,MEDIUM,1,4,17,17,18,5.0,-15.753,-12.015,3.738,1184
BUOY130,6120,42.5,0.05,MEDIUM,1,5,17,17,18,5.0,-7.181,-13.557,-6.376,1202
BUOY130,6120,42.5,0.05,MEDIUM,1,6,17,17,18,5.0,-27.03,-11.326,15.704,1204
BUOY130,6120,42.5,0.05,MEDIUM,1,7,17,17,18,5.0,-14.729,-12.86,1.869,1168
BUOY130,6120,42.5,0.05,MEDIUM,1,8,17,17,18,5.0,-16.362,-11.701,4.661,1182
BUOY130,6120,42.5,0.05,MEDIUM,1,9,17,17,18,5.0,-17.87,-10.145,7.725,1189
BUOY130,6120,42.5,0.05,MEDIUM,1,10,17,17,18,5.0,-9.946,-8.954,0.992,1211
BUOY130,6120,42.5,0.05,MEDIUM,1,11,17,17,18,5.0,-10.663,-11.967,-1.304,1195
BUOY130,6120,42.5,0.05,MEDIUM,1,12,17,17,18,5.0,-12.045,-12.184,-0.138,1201
BUOY130,6120,42.5,0.05,MEDIUM,1,13,17,17,18,5.0,-16.639,-11.765,4.874,1215
BUOY130,6120,42.5,0.05,MEDIUM,1,14,17,17,18,5.0,-13.36,-2.625,10.735,1189
BUOY130,6120,42.5,0.05,MEDIUM,3,0,17,17,18,5.0,-14.786,-14.211,0.575,1181
BUOY130,6120,42.5,0.05,MEDIUM,3,1,17,17,18,5.0,-18.515,-13.204,5.311,1178
BUOY130,6120,42.5,0.05,MEDIUM,3,2,17,17,18,5.0,-17.574,-13.632,3.943,1157
BUOY130,6120,42.5,0.05,MEDIUM,3,3,17,17,18,5.0,-17.723,-17.664,0.059,1169
BUOY130,6120,42.5,0.05,MEDIUM,3,4,17,17,18,5.0,-14.115,-9.899,4.216,1174
BUOY130,6120,42.5,0.05,MEDIUM,3,5,17,17,18,5.0,-15.534,-18.412,-2.878,1193
BUOY130,6120,42.5,0.05,MEDIUM,3,6,17,17,18,5.0,-20.739,-11.628,9.111,1195
BUOY130,6120,42.5,0.05,MEDIUM,3,7,17,17,18,5.0,-11.866,-10.534,1.332,1158
BUOY130,6120,42.5,0.05,MEDIUM,3,8,17,17,18,5.0,-23.379,-15.644,7.735,1172
BUOY130,6120,42.5,0.05,MEDIUM,3,9,17,17,18,5.0,-14.267,-7.718,6.549,1180
BUOY130,6120,42.5,0.05,MEDIUM,3,10,17,17,18,5.0,-9.973,-8.682,1.292,1202
BUOY130,6120,42.5,0.05,MEDIUM,3,11,17,17,18,5.0,-15.141,-17.538,-2.397,1186
BUOY130,6120,42.5,0.05,MEDIUM,3,12,17,17,18,5.0,-18.548,-15.635,2.913,1192
BUOY130,6120,42.5,0.05,MEDIUM,3,13,17,17,18,5.0,-13.401,-10.081,3.319,1208
BUOY130,6120,42.5,0.05,MEDIUM,3,14,17,17,18,5.0,-20.184,-7.348,12.837,1181
BUOY130,6120,42.5,0.05,FEW-LONG,1,0,2,2,144,4.71,-13.232,-10.999,2.233,1400
BUOY130,6120,42.5,0.05,FEW-LONG,1,1,2,2,144,4.71,-9.156,-12.064,-2.908,1400
BUOY130,6120,42.5,0.05,FEW-LONG,1,2,2,2,144,4.71,-11.94,-12.501,-0.561,1400
BUOY130,6120,42.5,0.05,FEW-LONG,1,3,2,2,144,4.71,-10.349,-9.914,0.434,1400
BUOY130,6120,42.5,0.05,FEW-LONG,1,4,2,2,144,4.71,-10.338,-9.91,0.428,1400
BUOY130,6120,42.5,0.05,FEW-LONG,1,5,2,2,144,4.71,-15.231,-9.035,6.196,1400
BUOY130,6120,42.5,0.05,FEW-LONG,1,6,2,2,144,4.71,-10.747,-9.207,1.54,1400
BUOY130,6120,42.5,0.05,FEW-LONG,1,7,2,2,144,4.71,-11.933,-10.075,1.859,1400
BUOY130,6120,42.5,0.05,FEW-LONG,1,8,2,2,144,4.71,-7.363,-11.112,-3.749,1400
BUOY130,6120,42.5,0.05,FEW-LONG,1,9,2,2,144,4.71,-12.135,-11.6,0.535,1400
BUOY130,6120,42.5,0.05,FEW-LONG,1,10,2,2,144,4.71,-11.218,-11.988,-0.769,1400
BUOY130,6120,42.5,0.05,FEW-LONG,1,11,2,2,144,4.71,-8.115,-10.689,-2.574,1400
BUOY130,6120,42.5,0.05,FEW-LONG,1,12,2,2,144,4.71,-9.868,-9.054,0.814,1400
BUOY130,6120,42.5,0.05,FEW-LONG,1,13,2,2,144,4.71,-17.629,-14.201,3.428,1408
BUOY130,6120,42.5,0.05,FEW-LONG,1,14,2,2,144,4.71,-11.326,-9.549,1.777,1400
BUOY130,6120,42.5,0.05,FEW-LONG,3,0,2,2,144,4.71,-14.426,-10.173,4.253,1396
BUOY130,6120,42.5,0.05,FEW-LONG,3,1,2,2,144,4.71,-15.909,-14.443,1.465,1396
BUOY130,6120,42.5,0.05,FEW-LONG,3,2,2,2,144,4.71,-11.897,-12.349,-0.452,1396
BUOY130,6120,42.5,0.05,FEW-LONG,3,3,2,2,144,4.71,-8.44,-6.818,1.622,1396
BUOY130,6120,42.5,0.05,FEW-LONG,3,4,2,2,144,4.71,-10.558,-7.731,2.827,1396
BUOY130,6120,42.5,0.05,FEW-LONG,3,5,2,2,144,4.71,-9.288,-9.553,-0.266,1396
BUOY130,6120,42.5,0.05,FEW-LONG,3,6,2,2,144,4.71,-14.428,-12.001,2.428,1396
BUOY130,6120,42.5,0.05,FEW-LONG,3,7,2,2,144,4.71,-8.755,-9.051,-0.296,1396
BUOY130,6120,42.5,0.05,FEW-LONG,3,8,2,2,144,4.71,-15.638,-17.133,-1.494,1396
BUOY130,6120,42.5,0.05,FEW-LONG,3,9,2,2,144,4.71,-13.815,-10.51,3.304,1396
BUOY130,6120,42.5,0.05,FEW-LONG,3,10,2,2,144,4.71,-13.47,-16.956,-3.487,1396
BUOY130,6120,42.5,0.05,FEW-LONG,3,11,2,2,144,4.71,-9.211,-9.579,-0.368,1396
BUOY130,6120,42.5,0.05,FEW-LONG,3,12,2,2,144,4.71,-16.374,-12.237,4.137,1396
BUOY130,6120,42.5,0.05,FEW-LONG,3,13,2,2,144,4.71,-18.449,-18.789,-0.341,1405
BUOY130,6120,42.5,0.05,FEW-LONG,3,14,2,2,144,4.71,-10.969,-7.853,3.116,1396
BUOY130,6120,42.5,0.1,MANY-SHORT,1,0,204,204,3,10.0,-92.853,-14.065,78.788,165
BUOY130,6120,42.5,0.1,MANY-SHORT,1,1,204,204,3,10.0,-51.037,-15.499,35.538,183
BUOY130,6120,42.5,0.1,MANY-SHORT,1,2,204,204,3,10.0,-42.879,-19.017,23.862,180
BUOY130,6120,42.5,0.1,MANY-SHORT,1,3,204,204,3,10.0,-20.32,-12.066,8.253,178
BUOY130,6120,42.5,0.1,MANY-SHORT,1,4,204,204,3,10.0,-33.106,-15.15,17.956,164
BUOY130,6120,42.5,0.1,MANY-SHORT,1,6,204,204,3,10.0,-24.36,-15.474,8.887,186
BUOY130,6120,42.5,0.1,MANY-SHORT,1,8,204,204,3,10.0,-39.773,-11.187,28.587,181
BUOY130,6120,42.5,0.1,MANY-SHORT,1,9,204,204,3,10.0,-48.406,-12.534,35.872,202
BUOY130,6120,42.5,0.1,MANY-SHORT,1,10,204,204,3,10.0,-52.795,-29.529,23.266,194
BUOY130,6120,42.5,0.1,MANY-SHORT,1,11,204,204,3,10.0,-21.828,-15.744,6.085,211
BUOY130,6120,42.5,0.1,MANY-SHORT,1,12,204,204,3,10.0,-14.89,-10.146,4.744,160
BUOY130,6120,42.5,0.1,MANY-SHORT,1,13,204,204,3,10.0,-51.526,-9.718,41.808,173
BUOY130,6120,42.5,0.1,MANY-SHORT,1,14,204,204,3,10.0,-41.466,-7.162,34.304,159
BUOY130,6120,42.5,0.1,MANY-SHORT,3,0,204,204,3,10.0,-81.463,-13.829,67.634,154
BUOY130,6120,42.5,0.1,MANY-SHORT,3,1,204,204,3,10.0,-52.996,-10.933,42.063,171
BUOY130,6120,42.5,0.1,MANY-SHORT,3,2,204,204,3,10.0,-31.929,-11.79,20.139,169
BUOY130,6120,42.5,0.1,MANY-SHORT,3,3,204,204,3,10.0,-12.105,-18.194,-6.089,167
BUOY130,6120,42.5,0.1,MANY-SHORT,3,4,204,204,3,10.0,-50.374,-19.165,31.209,152
BUOY130,6120,42.5,0.1,MANY-SHORT,3,6,204,204,3,10.0,-35.067,-25.669,9.398,175
BUOY130,6120,42.5,0.1,MANY-SHORT,3,8,204,204,3,10.0,-26.556,-14.179,12.377,171
BUOY130,6120,42.5,0.1,MANY-SHORT,3,9,204,204,3,10.0,-18.363,-14.938,3.425,190
BUOY130,6120,42.5,0.1,MANY-SHORT,3,10,204,204,3,10.0,-52.888,-31.026,21.861,183
BUOY130,6120,42.5,0.1,MANY-SHORT,3,11,204,204,3,10.0,-52.326,-15.83,36.497,199
BUOY130,6120,42.5,0.1,MANY-SHORT,3,13,204,204,3,10.0,-61.025,-14.728,46.297,160
BUOY130,6120,42.5,0.1,MEDIUM,1,0,34,34,18,10.0,-14.252,-3.685,10.567,968
BUOY130,6120,42.5,0.1,MEDIUM,1,1,34,34,18,10.0,-20.239,-16.513,3.726,926
BUOY130,6120,42.5,0.1,MEDIUM,1,2,34,34,18,10.0,-20.401,-7.421,12.981,898
BUOY130,6120,42.5,0.1,MEDIUM,1,3,34,34,18,10.0,-20.639,-10.683,9.956,897
BUOY130,6120,42.5,0.1,MEDIUM,1,4,34,34,18,10.0,-22.05,-14.242,7.808,921
BUOY130,6120,42.5,0.1,MEDIUM,1,5,34,34,18,10.0,-5.567,-13.818,-8.251,915
BUOY130,6120,42.5,0.1,MEDIUM,1,6,34,34,18,10.0,-32.319,-12.049,20.27,916
BUOY130,6120,42.5,0.1,MEDIUM,1,7,34,34,18,10.0,-12.877,-10.088,2.789,927
BUOY130,6120,42.5,0.1,MEDIUM,1,8,34,34,18,10.0,-13.127,-11.22,1.907,915
BUOY130,6120,42.5,0.1,MEDIUM,1,9,34,34,18,10.0,-75.537,-13.626,61.911,928
BUOY130,6120,42.5,0.1,MEDIUM,1,10,34,34,18,10.0,-10.625,-8.151,2.474,972
BUOY130,6120,42.5,0.1,MEDIUM,1,11,34,34,18,10.0,-16.062,-13.917,2.145,910
BUOY130,6120,42.5,0.1,MEDIUM,1,12,34,34,18,10.0,-11.319,-8.088,3.232,901
BUOY130,6120,42.5,0.1,MEDIUM,1,13,34,34,18,10.0,-18.107,-10.166,7.941,924
BUOY130,6120,42.5,0.1,MEDIUM,1,14,34,34,18,10.0,-13.12,-4.392,8.729,927
BUOY130,6120,42.5,0.1,MEDIUM,3,0,34,34,18,10.0,-18.58,-10.361,8.219,956
BUOY130,6120,42.5,0.1,MEDIUM,3,1,34,34,18,10.0,-10.9,-16.931,-6.031,913
BUOY130,6120,42.5,0.1,MEDIUM,3,2,34,34,18,10.0,-26.916,-9.325,17.591,884
BUOY130,6120,42.5,0.1,MEDIUM,3,3,34,34,18,10.0,-18.185,-15.453,2.733,882
BUOY130,6120,42.5,0.1,MEDIUM,3,4,34,34,18,10.0,-12.476,-13.543,-1.067,907
BUOY130,6120,42.5,0.1,MEDIUM,3,5,34,34,18,10.0,-12.453,-20.921,-8.468,900
BUOY130,6120,42.5,0.1,MEDIUM,3,6,34,34,18,10.0,-33.142,-12.645,20.497,901
BUOY130,6120,42.5,0.1,MEDIUM,3,7,34,34,18,10.0,-10.607,-10.259,0.348,913
BUOY130,6120,42.5,0.1,MEDIUM,3,8,34,34,18,10.0,-35.281,-15.306,19.975,901
BUOY130,6120,42.5,0.1,MEDIUM,3,9,34,34,18,10.0,-32.806,-10.304,22.501,915
BUOY130,6120,42.5,0.1,MEDIUM,3,10,34,34,18,10.0,-14.268,-10.88,3.389,959
BUOY130,6120,42.5,0.1,MEDIUM,3,11,34,34,18,10.0,-10.692,-14.111,-3.419,896
