model,rmse_pers_honest,rmse_model_honest,rmse_pers_naive,rmse_model_naive,skill_honest,skill_naive,excess_honest,excess_naive,n_train_honest,n_test_honest,n_train_naive,n_test_naive,test_start,test_end,test_target_std,bias,rmse_bias,record,record_len,record_days,missing_frac,condition,horizon,replicate,origin,nominal_gap_len,n_gaps_placed,mean_gap_len,achieved_missing_pct,intact_rp,rp_h_over_intact
Ridge,0.7600868871052617,0.8488760881603997,0.8177585688472344,0.8097343551347002,-11.681454128656998,0.9812448341379953,0.08878920105513799,-0.008024213712534256,782,237,2413,949,2024-01-06 08:10:00,2024-01-13 07:00:00,2.8926819653499276,12.662698962794995,-0.09681341476767225,HKWA,4007,27.8,0.05,MANY-SHORT,3,16,1,3,67,3.0,4.991,0.855,0.889
Ridge,0.8663703714736416,0.8524289616369921,0.8745757305482184,0.8643674700101373,1.609174354951226,1.1672243102014979,-0.013941409836649488,-0.010208260538081104,818,282,2592,957,2024-01-07 17:30:00,2024-01-14 16:20:00,2.3780124798364355,-0.4419500447497282,0.0037331492985683834,HKWA,4007,27.8,0.05,MANY-SHORT,3,17,2,3,67,3.0,4.991,0.855,1.013
Ridge,1.3831802993220412,1.3440211785006917,1.2018622068069797,1.1302844792698026,2.8310930137266377,5.955568544528889,-0.039159120821349536,-0.07157772753717717,731,601,2776,954,2024-01-09 03:00:00,2024-01-15 23:20:00,2.8478956885385815,3.1244755308022514,-0.032418606715827636,HKWA,4007,27.8,0.05,MANY-SHORT,3,18,3,3,67,3.0,4.991,0.855,1.618
Ridge,1.8058673390240618,1.6641385101885104,1.3226295446824268,1.2451106880176905,7.848241439049741,5.860965149039455,-0.14172882883555138,-0.07751885666473624,1025,325,2976,754,2024-01-10 12:20:00,2024-01-15 23:20:00,3.0580358376791756,-1.9872762900102865,0.06420997217081514,HKWA,4007,27.8,0.05,MANY-SHORT,3,19,4,3,67,3.0,4.991,0.855,2.112
Ridge,0.7633254458096314,0.8310798059132724,0.8448475311102266,0.8370804106562845,-8.876208762014537,0.9193517371986926,0.067754360103641,-0.007767120453942122,666,508,2205,972,2024-01-04 22:50:00,2024-01-11 21:40:00,2.7669303171248067,9.795560499213229,-0.07552148055758312,HKWA,4007,27.8,0.05,MANY-SHORT,3,20,0,3,67,3.0,4.991,0.855,0.893
Ridge,0.7261492163915206,0.9272600810650435,0.8101454955252888,0.7987729195636712,-27.69552870591947,1.4037695728029376,0.2011108646735229,-0.01137257596161756,799,206,2401,949,2024-01-06 08:10:00,2024-01-13 07:00:00,2.1340468352613717,29.099298278722408,-0.21248344063514046,HKWA,4007,27.8,0.05,MANY-SHORT,3,21,1,3,67,3.0,4.991,0.855,0.849
Ridge,0.8898778346231764,0.927216691076468,0.8764861447306294,0.8656456476780698,-4.195953084852699,1.2368132819590816,0.0373388564532916,-0.010840497052559517,712,289,2603,945,2024-01-07 17:30:00,2024-01-14 16:20:00,3.3009865009647115,5.432766366811781,-0.04817935350585112,HKWA,4007,27.8,0.05,MANY-SHORT,3,22,2,3,67,3.0,4.991,0.855,1.041
Ridge,1.6433255141660101,1.5665732406275708,1.202658803162974,1.1356120893738484,4.6705459677227275,5.574874071747837,-0.07675227353843939,-0.06704671378912552,788,334,2788,945,2024-01-09 03:00:00,2024-01-15 23:20:00,3.4646039894978773,0.9043281040251099,0.009705559749313863,HKWA,4007,27.8,0.05,MANY-SHORT,3,23,3,3,67,3.0,4.991,0.855,1.922
Ridge,1.7976911809404998,1.6436569472105969,1.3109869072973968,1.2342432917187618,8.568447982779603,5.853881160174367,-0.154034233729903,-0.07674361557863496,942,256,2979,751,2024-01-10 12:20:00,2024-01-15 23:20:00,3.156114013536721,-2.714566822605235,0.07729061815126803,HKWA,4007,27.8,0.05,MANY-SHORT,3,24,4,3,67,3.0,4.991,0.855,2.103
Ridge,1.0020933824789593,1.0387282914122848,0.8388183133376963,0.842291368593923,-3.65583782648069,-0.41404142005521116,0.03663490893332555,0.0034730552562266537,693,197,2226,946,2024-01-04 22:50:00,2024-01-11 21:40:00,1.3313541541952356,3.241796406425479,-0.033161853677098896,HKWA,4007,27.8,0.05,MANY-SHORT,3,25,0,3,67,3.0,4.991,0.855,1.172
Ridge,0.7239545244068103,0.778053818217592,0.8105115335587434,0.795734709176249,-7.472747525835177,1.823147946780379,0.05409929381078171,-0.014776824382494391,719,176,2411,945,2024-01-06 08:10:00,2024-01-13 07:00:00,2.37403505576275,9.295895472615555,-0.0688761181932761,HKWA,4007,27.8,0.05,MANY-SHORT,3,26,1,3,67,3.0,4.991,0.855,0.847
Ridge,0.6897910572794509,0.7177820433987889,0.8849150487663339,0.864758115572434,-4.0578934481602325,2.2778382198382574,0.027990986119338035,-0.020156933193899884,953,259,2599,951,2024-01-07 17:30:00,2024-01-14 16:20:00,2.0402071160619912,6.335731667998489,-0.04814791931323792,HKWA,4007,27.8,0.05,MANY-SHORT,3,27,2,3,67,3.0,4.991,0.855,0.807
Ridge,1.640978629761318,1.5449973595284476,1.2120075417463374,1.1476444815978892,5.849026214730834,5.310450465985528,-0.0959812702328704,-0.06436306014844817,1031,300,2802,928,2024-01-09 03:00:00,2024-01-15 23:20:00,3.595194231415043,-0.5385757487453064,0.03161821008442223,HKWA,4007,27.8,0.05,MANY-SHORT,3,28,3,3,67,3.0,4.991,0.855,1.919
Ridge,1.9145934709477663,1.8375329859073095,1.3278317816155991,1.2508747892212178,4.024900649134155,5.795688389138142,-0.07706048504045682,-0.07695699239438136,931,239,2988,745,2024-01-10 12:20:00,2024-01-15 23:20:00,4.126810789645531,1.7707877400039873,0.00010349264607545372,HKWA,4007,27.8,0.05,MANY-SHORT,3,29,4,3,67,3.0,4.991,0.855,2.239
XGBoost,0.5511621938131178,0.6503311488139513,0.6104961220628379,0.8555583957356061,-17.992699084592623,-40.141495550326226,0.09916895500083345,0.24506227367276823,2019,648,2253,930,2024-01-04 22:30:00,2024-01-11 21:20:00,2.7114116131045387,-22.148796465733604,0.14589331867193478,HKWA,4007,27.8,0.05,MEDIUM,1,0,0,18,11,18.2,4.991,0.6229,0.885
XGBoost,0.6303993305311054,0.6954078814288449,0.6016603603756124,0.6350001075203411,-10.312281081099872,-5.541290292735068,0.06500855089773949,0.03333974714472865,2029,728,2417,930,2024-01-06 07:50:00,2024-01-13 06:40:00,2.6577590444985075,4.770990788364804,-0.031668803753010843,HKWA,4007,27.8,0.05,MEDIUM,1,1,1,18,11,18.2,4.991,0.6229,1.012
XGBoost,0.5944010606089802,0.6603163582119488,0.6089050222218212,0.6700762487017667,-11.089364062613981,-10.04610312733818,0.06591529760296855,0.06117122647994555,2058,844,2581,966,2024-01-07 17:10:00,2024-01-14 16:00:00,2.619261191576166,1.0432609352758018,-0.004744071123022997,HKWA,4007,27.8,0.05,MEDIUM,1,2,2,18,11,18.2,4.991,0.6229,0.954
XGBoost,0.850168162693887,0.8709217783876004,0.850168162693887,0.8781460105378271,-2.441118899107275,-3.290860452276667,0.02075361569371348,0.027977847843940196,2086,988,2746,988,2024-01-09 02:40:00,2024-01-15 23:20:00,2.8357643413704796,-0.8497415531693919,0.007224232150226717,HKWA,4007,27.8,0.05,MEDIUM,1,3,3,18,11,18.2,4.991,0.6229,1.365
XGBoost,0.9868958308516562,0.9983581518865561,0.9484338679432014,0.9617163416681982,-1.161451966516891,-1.4004638777610934,0.011462321034899858,0.013282473724996802,2433,630,2982,752,2024-01-10 12:00:00,2024-01-15 23:20:00,3.0698281179808062,-0.2390119112442024,0.0018201526900969434,HKWA,4007,27.8,0.05,MEDIUM,1,4,4,18,11,18.2,4.991,0.6229,1.584
XGBoost,0.5829519522633806,0.8016097479535411,0.5750504974447017,0.7257354536365284,-37.50871660026105,-26.203778078866357,0.21865779569016053,0.15068495619182665,1727,843,2200,965,2024-01-04 22:30:00,2024-01-11 21:20:00,2.702243926906172,11.304938521394696,-0.06797283949833388,HKWA,4007,27.8,0.05,MEDIUM,1,5,0,18,11,18.2,4.991,0.6229,0.936
XGBoost,0.558470860302692,0.6802718688280802,0.6009641344945187,0.6618387681408878,-21.809733897194185,-10.129495281373458,0.12180100852538822,0.060874633646369136,2069,664,2435,917,2024-01-06 07:50:00,2024-01-13 06:40:00,2.794799928808008,11.680238615820727,-0.060926374879019085,HKWA,4007,27.8,0.05,MEDIUM,1,6,1,18,11,18.2,4.991,0.6229,0.897
XGBoost,0.6721066079871556,0.7175513671086728,0.6341905362502898,0.6719779134511308,-6.761540294569723,-5.958363463488814,0.04544475912151724,0.03778737720084102,2124,800,2582,965,2024-01-07 17:10:00,2024-01-14 16:00:00,2.77447888281633,0.8031768310809095,-0.007657381920676221,HKWA,4007,27.8,0.05,MEDIUM,1,7,2,18,11,18.2,4.991,0.6229,1.079
